person_id,home_ownership_id,loan_intent_id,loan_grade_id,loan_status_id,loan_amnt,loan_int_rate,loan_percent_income
24254,3,2,4,2,5000,7.43,0.07
24255,3,3,4,2,5000,5.99,0.07
24256,1,1,3,2,4200,12.68,0.1
24257,3,1,2,2,5000,11.71,0.07
24258,1,4,4,2,4200,7.51,0.1
24259,3,6,4,2,4100,7.51,0.06
24260,3,5,4,2,6000,7.29,0.09
24261,2,4,4,2,3500,6.62,0.05
24262,3,2,2,2,6000,11.11,0.09
24263,3,4,2,2,1500,0.0,0.02
24264,3,1,4,2,13000,7.88,0.18
24265,3,1,3,2,15000,0.0,0.21
24266,1,3,2,2,4200,10.74,0.1
24267,3,2,3,1,19400,13.11,0.3
24268,3,4,3,1,4000,13.79,0.06
24269,1,6,2,2,4200,10.74,0.09
24270,3,6,2,2,10000,11.26,0.14
24271,3,3,2,2,1500,10.65,0.02
24272,1,3,2,2,4200,11.48,0.09
24273,1,2,4,2,4200,7.51,0.08
24274,1,2,3,2,4200,13.23,0.08
24275,3,1,2,2,20000,12.21,0.28
24276,1,5,2,2,4200,11.71,0.08
24277,3,2,1,2,25000,15.37,0.35
24278,3,1,4,2,7600,6.03,0.11
24279,1,1,3,2,4200,13.98,0.08
24280,1,1,5,2,4200,15.95,0.08
24281,1,5,3,2,4200,0.0,0.08
24282,3,1,4,2,12000,8.49,0.17
24283,1,1,2,1,4200,9.91,0.08
24284,3,3,2,2,5300,11.49,0.07
24285,3,5,4,2,14000,6.99,0.2
24286,1,5,4,2,4200,8.49,0.07
24287,1,3,4,2,4200,8.63,0.07
24288,3,5,4,2,10000,5.79,0.14
24289,3,2,3,2,8000,12.68,0.11
24290,3,5,3,2,11000,13.43,0.15
24291,3,1,2,2,20000,0.0,0.28
24292,1,3,3,1,4200,14.26,0.08
24293,1,3,4,2,4200,7.29,0.07
24294,1,4,3,2,4200,14.79,0.06
24295,2,3,4,2,14000,7.14,0.2
24296,3,1,3,2,6000,14.72,0.08
24297,3,6,4,2,4000,7.14,0.06
24298,1,3,2,1,4200,11.99,0.07
24299,1,2,1,1,4200,0.0,0.07
24300,1,6,2,2,4200,0.0,0.06
24301,1,2,1,1,4200,14.61,0.06
24302,1,3,4,2,4200,5.99,0.05
24303,3,4,2,2,9800,12.21,0.14
24304,1,1,4,2,4200,5.42,0.05
24305,1,1,2,2,4125,11.71,0.17
24306,3,2,6,2,25000,18.62,0.35
24307,1,2,1,1,4100,14.91,0.07
24308,1,3,4,1,4075,8.32,0.21
24309,3,4,4,2,9000,6.54,0.13
24310,1,2,4,2,4050,0.0,0.07
24311,3,2,4,2,15000,0.0,0.21
24312,3,6,2,2,6000,9.63,0.08
24313,3,5,2,2,15000,11.49,0.21
24314,3,5,2,2,19200,10.99,0.27
24315,1,3,2,1,4000,0.0,0.33
24316,3,5,3,2,9000,13.8,0.13
24317,3,2,2,2,11500,9.63,0.16
24318,1,2,2,2,10000,11.99,0.21
24319,1,1,2,2,10000,9.99,0.21
24320,1,3,3,2,10000,15.96,0.21
24321,3,1,1,2,22000,17.58,0.31
24322,3,5,2,1,2400,9.91,0.04
24323,1,6,3,1,10000,0.0,0.24
24324,2,3,4,2,13150,6.03,0.18
24325,1,6,4,2,10000,7.49,0.21
24326,3,5,3,2,10000,13.49,0.14
24327,1,2,2,1,10000,11.71,0.24
24328,3,6,4,2,10000,7.9,0.14
24329,3,3,4,2,4500,6.62,0.06
24330,3,3,4,2,21100,8.9,0.29
24331,3,5,2,1,12000,11.71,0.18
24332,1,3,3,2,10000,13.8,0.21
24333,3,4,2,2,5800,0.0,0.08
24334,3,3,2,2,14000,10.65,0.19
24335,3,3,4,2,17000,6.03,0.24
24336,1,5,1,1,10000,15.21,0.24
24337,3,3,4,2,1900,7.51,0.03
24338,3,2,3,2,15000,0.0,0.21
24339,3,2,3,2,28000,15.96,0.39
24340,1,1,4,2,10000,7.51,0.21
24341,3,3,4,2,6500,6.03,0.09
24342,2,3,4,2,10000,6.62,0.14
24343,3,1,2,2,14000,12.42,0.19
24344,3,5,4,2,9800,6.62,0.14
24345,3,5,4,2,12800,6.62,0.18
24346,1,3,2,2,10000,10.62,0.21
24347,1,3,2,2,10000,10.62,0.21
24348,1,1,3,2,10000,13.48,0.21
24349,3,6,4,2,15000,5.42,0.21
24350,1,1,1,2,10000,15.7,0.21
24351,1,4,3,2,10000,12.87,0.21
24352,1,2,2,2,10000,12.18,0.21
24353,3,6,3,2,4800,13.49,0.07
24354,3,2,4,2,10800,6.99,0.15
24355,3,3,4,2,14000,6.99,0.19
24356,3,3,3,2,9500,13.99,0.13
24357,3,1,4,2,5000,6.99,0.07
24358,2,2,4,2,16000,0.0,0.22
24359,2,2,2,2,12000,9.99,0.17
24360,3,5,2,2,3000,9.99,0.04
24361,3,6,4,2,4250,5.42,0.06
24362,1,2,2,2,10000,10.08,0.21
24363,3,3,2,2,6150,0.0,0.09
24364,3,3,2,2,12000,11.49,0.17
24365,3,4,1,2,16800,15.62,0.23
24366,3,3,4,1,10000,8.49,0.15
24367,3,6,2,2,10000,10.99,0.14
24368,3,1,2,2,7000,11.49,0.1
24369,3,3,4,2,7000,5.42,0.1
24370,3,2,3,1,11200,13.49,0.17
24371,3,2,3,2,9000,15.23,0.13
24372,1,1,2,2,10000,10.74,0.2
24373,3,3,2,2,15000,10.59,0.21
24374,3,4,2,2,6000,11.99,0.08
24375,3,6,4,2,24000,6.92,0.33
24376,3,3,2,2,10000,10.0,0.14
24377,3,4,4,2,22100,7.29,0.31
24378,1,2,2,2,10000,9.91,0.2
24379,3,4,4,2,5000,6.92,0.07
24380,3,6,1,1,2000,15.28,0.03
24381,3,2,4,2,6000,5.42,0.08
24382,3,2,3,2,9600,14.17,0.13
24383,3,3,4,2,7400,5.42,0.1
24384,3,5,4,2,12000,6.92,0.17
24385,1,4,3,1,10000,15.27,0.23
24386,2,3,2,2,25000,11.11,0.35
24387,1,3,2,2,10000,12.69,0.2
24388,1,1,2,2,10000,0.0,0.2
24389,3,3,4,2,11500,6.91,0.16
24390,3,2,2,2,2600,9.25,0.04
24391,3,1,4,2,10000,6.17,0.14
24392,1,6,2,2,10000,10.74,0.2
24393,1,3,3,2,10000,0.0,0.2
24394,1,5,2,2,10000,10.36,0.2
24395,1,6,2,2,10000,9.25,0.2
24396,3,1,5,2,16000,15.95,0.22
24397,3,6,2,2,24000,0.0,0.33
24398,1,1,4,2,10000,7.88,0.2
24399,1,3,3,1,10000,13.48,0.23
24400,1,1,3,2,10000,13.22,0.2
24401,3,3,2,2,20000,10.38,0.28
24402,3,3,4,2,24000,7.88,0.33
24403,3,5,4,2,4000,7.14,0.06
24404,3,4,4,2,12000,7.88,0.17
24405,1,6,2,2,10000,11.26,0.2
24406,1,5,2,1,10000,10.71,0.23
24407,1,6,1,1,10000,0.0,0.23
24408,3,3,3,2,9000,14.22,0.13
24409,1,1,1,1,10000,15.33,0.23
24410,3,6,4,2,10750,7.51,0.15
24411,3,3,2,2,22000,10.25,0.31
24412,3,5,2,2,4000,10.99,0.06
24413,3,4,2,2,24000,10.99,0.33
24414,1,2,1,1,10000,0.0,0.22
24415,1,2,5,2,10000,16.4,0.2
24416,1,1,3,2,10000,13.06,0.2
24417,3,1,2,2,4200,0.0,0.06
24418,1,5,4,2,10000,6.92,0.2
24419,3,1,3,2,16000,14.26,0.22
24420,1,4,4,2,10000,7.88,0.2
24421,2,4,4,2,10000,8.94,0.14
24422,2,2,3,2,10000,0.0,0.14
24423,3,4,4,2,15000,8.94,0.21
24424,3,6,5,1,8200,17.04,0.12
24425,3,4,1,2,12300,14.96,0.17
24426,3,2,1,2,6000,15.37,0.08
24427,1,6,4,2,10000,5.79,0.19
24428,1,6,4,2,10000,7.14,0.19
24429,3,1,2,2,12000,10.95,0.17
24430,3,5,2,2,10000,10.95,0.14
24431,3,2,2,2,12500,11.89,0.17
24432,1,1,2,2,10000,12.69,0.19
24433,3,4,3,2,15250,13.16,0.21
24434,3,1,2,2,18000,11.89,0.25
24435,1,4,4,2,10000,6.92,0.19
24436,1,3,3,2,10000,13.23,0.19
24437,3,6,2,2,6600,0.0,0.09
24438,3,5,4,2,1000,7.68,0.01
24439,3,1,1,2,7500,6.0,0.1
24440,1,4,2,2,10000,11.83,0.19
24441,1,1,4,2,10000,8.0,0.19
24442,2,2,3,2,8000,11.09,0.11
24443,1,2,3,2,10000,15.96,0.19
24444,3,6,4,2,12000,8.49,0.17
24445,3,1,3,2,16000,0.0,0.22
24446,1,2,2,2,10000,10.25,0.19
24447,1,2,4,2,10000,8.94,0.19
24448,1,3,2,2,10000,11.89,0.19
24449,1,1,4,2,10000,5.42,0.19
24450,3,1,2,2,9000,10.59,0.12
24451,1,4,4,2,10000,8.9,0.19
24452,3,1,4,2,30000,7.49,0.41
24453,3,5,2,2,8875,11.99,0.12
24454,1,1,4,2,10000,5.42,0.19
24455,3,5,4,2,4000,5.42,0.06
24456,3,3,1,1,12000,15.95,0.18
24457,3,6,2,2,4000,10.25,0.06
24458,1,5,4,2,10000,6.17,0.19
24459,3,3,3,2,7000,13.79,0.1
24460,1,6,2,2,10000,10.99,0.19
24461,1,4,2,2,10000,9.99,0.18
24462,3,5,2,2,7000,0.0,0.1
24463,1,3,2,1,10000,10.37,0.2
24464,1,5,4,2,10000,7.74,0.18
24465,3,3,3,2,16400,13.79,0.22
24466,3,1,1,2,10000,15.7,0.14
24467,3,3,2,2,11000,12.21,0.15
24468,3,2,4,2,9200,6.03,0.13
24469,1,5,5,1,10000,15.45,0.2
24470,3,6,4,2,15600,6.03,0.21
24471,1,2,3,2,10000,14.27,0.18
24472,3,6,4,2,13000,6.03,0.18
24473,3,5,2,2,15000,0.0,0.21
24474,1,3,2,2,10000,12.42,0.18
24475,3,1,4,2,9600,7.9,0.13
24476,1,6,2,2,10000,10.59,0.18
24477,1,3,4,2,10000,8.49,0.18
24478,3,5,4,2,20675,0.0,0.28
24479,3,5,1,2,6000,15.62,0.08
24480,3,5,4,2,8500,7.29,0.12
24481,3,1,4,2,10000,5.79,0.14
24482,1,5,2,2,10000,10.25,0.18
24483,3,5,4,2,12000,7.29,0.16
24484,3,4,3,2,12000,0.0,0.16
24485,1,6,2,2,10000,12.53,0.18
24486,1,4,1,2,10000,14.42,0.18
24487,1,3,4,2,10000,9.32,0.18
24488,3,2,4,2,17000,7.88,0.23
24489,3,1,3,2,12000,13.11,0.16
24490,1,3,2,2,10000,9.51,0.18
24491,3,4,2,2,15000,11.83,0.21
24492,1,6,4,2,10000,6.54,0.18
24493,1,2,2,2,10000,12.42,0.18
24494,3,2,4,2,6800,7.74,0.09
24495,1,1,2,2,10000,11.36,0.18
24496,1,2,4,2,10000,7.74,0.18
24497,3,2,2,2,15000,0.0,0.21
24498,1,4,2,2,10000,11.36,0.18
24499,3,2,3,2,14000,12.73,0.19
24500,3,4,4,2,4200,5.79,0.06
24501,1,2,5,2,10000,18.64,0.18
24502,3,1,2,2,18000,10.99,0.25
24503,3,2,3,2,15000,13.22,0.2
24504,3,1,2,2,7200,10.2,0.1
24505,3,1,3,1,15000,13.85,0.22
24506,3,3,4,2,2100,6.76,0.03
24507,1,2,2,2,10000,11.14,0.18
24508,2,5,2,2,10000,9.88,0.14
24509,3,2,1,2,10000,14.74,0.14
24510,3,2,2,2,12000,12.42,0.16
24511,1,1,2,2,10000,10.65,0.17
24512,3,2,1,2,19950,14.96,0.27
24513,3,5,2,2,15000,12.42,0.2
24514,1,1,4,2,10000,6.99,0.17
24515,1,3,2,2,10000,10.96,0.17
24516,1,3,2,2,10000,10.25,0.17
24517,3,3,1,1,16000,16.29,0.24
24518,3,6,4,2,5000,7.9,0.07
24519,3,2,3,2,17000,14.27,0.23
24520,1,2,1,2,10000,16.32,0.17
24521,3,6,2,2,12000,0.0,0.16
24522,3,2,1,2,12100,16.89,0.16
24523,3,5,4,2,1200,7.49,0.02
24524,3,1,2,2,7800,10.99,0.11
24525,1,5,3,1,10000,13.49,0.19
24526,3,1,2,2,15000,11.11,0.2
24527,2,3,2,2,10500,10.74,0.14
24528,3,1,4,2,7625,0.0,0.1
24529,1,2,4,2,10000,8.9,0.17
24530,3,3,4,2,20500,6.54,0.28
24531,3,2,2,2,25000,11.49,0.34
24532,3,5,4,2,9000,7.51,0.12
24533,3,2,3,1,1000,14.72,0.01
24534,3,2,2,2,18000,10.75,0.24
24535,1,1,2,1,10000,11.71,0.19
24536,2,1,2,2,5000,10.62,0.07
24537,3,4,3,2,14000,13.92,0.19
24538,1,4,4,2,10000,6.03,0.17
24539,1,1,2,2,10000,12.42,0.17
24540,3,1,4,2,1800,8.94,0.02
24541,1,1,4,2,10000,7.49,0.17
24542,1,2,1,1,10000,16.49,0.19
24543,3,2,4,2,8200,8.0,0.11
24544,2,4,1,2,5450,12.67,0.07
24545,2,4,4,2,7200,6.62,0.1
24546,1,1,2,2,10000,11.11,0.17
24547,3,6,2,2,10000,11.86,0.14
24548,3,1,2,2,13000,11.26,0.18
24549,1,6,1,1,10000,16.02,0.19
24550,1,2,4,2,10000,5.79,0.17
24551,1,2,2,2,10000,9.62,0.17
24552,1,2,4,2,10000,6.54,0.17
24553,3,5,2,2,11000,9.25,0.15
24554,3,6,2,2,6400,0.0,0.09
24555,3,3,4,2,7000,7.9,0.09
24556,2,3,4,2,8725,5.99,0.12
24557,3,3,2,2,12000,0.0,0.16
24558,1,3,4,2,10000,7.88,0.17
24559,1,6,1,1,10000,15.95,0.19
24560,2,4,4,2,7500,0.0,0.1
24561,3,4,4,2,13000,7.88,0.17
24562,3,6,3,1,8000,14.26,0.12
24563,1,4,4,2,10000,7.51,0.17
24564,1,1,1,1,10000,14.96,0.19
24565,2,1,3,2,9500,10.78,0.13
24566,3,6,3,2,15000,12.99,0.2
24567,2,3,2,2,14000,9.91,0.19
24568,1,6,4,2,10000,8.59,0.17
24569,3,1,3,2,6000,13.98,0.08
24570,1,5,3,2,10000,13.57,0.17
24571,3,3,2,2,21000,10.59,0.28
24572,1,1,3,2,10000,13.22,0.17
24573,3,1,5,1,18000,17.39,0.26
24574,2,2,2,2,12000,12.69,0.16
24575,1,2,3,2,10000,11.97,0.17
24576,1,4,2,2,10000,10.62,0.17
24577,2,4,2,2,18000,12.42,0.24
24578,1,4,2,2,10000,10.74,0.16
24579,2,4,3,2,10000,14.27,0.13
24580,1,4,1,2,10000,16.07,0.16
24581,3,5,4,2,15000,8.9,0.2
24582,2,4,4,2,7600,0.0,0.1
24583,1,3,3,2,4000,13.48,0.09
24584,1,4,2,2,4000,10.36,0.09
24585,3,1,4,2,6000,7.9,0.08
24586,3,5,2,2,12000,10.65,0.16
24587,3,1,4,2,7500,8.9,0.1
24588,2,4,2,2,6000,12.69,0.08
24589,1,2,4,2,4000,0.0,0.09
24590,3,3,4,2,16800,6.03,0.22
24591,3,6,3,2,4000,14.27,0.05
24592,3,1,4,2,3500,6.03,0.05
24593,1,4,1,1,4000,15.99,0.1
24594,3,1,3,2,15000,14.65,0.2
24595,3,1,3,2,5600,15.96,0.07
24596,1,2,3,2,4000,13.43,0.09
24597,3,2,1,1,30000,0.0,0.43
24598,3,6,2,2,6625,0.0,0.09
24599,3,4,4,2,18750,7.9,0.25
24600,3,2,1,2,16500,16.77,0.22
24601,1,3,2,2,4000,10.59,0.09
24602,1,3,2,2,4000,11.48,0.09
24603,3,1,3,2,20000,13.49,0.27
24604,3,3,4,2,14000,6.03,0.19
24605,1,4,3,2,4000,13.99,0.09
24606,3,3,4,2,6000,7.51,0.08
24607,3,5,2,2,12000,11.71,0.16
24608,1,4,3,2,10000,12.84,0.16
24609,3,3,4,2,3000,7.9,0.04
24610,3,2,4,1,4050,7.51,0.06
24611,3,4,1,1,25500,17.27,0.37
24612,1,3,4,2,10000,7.49,0.16
24613,1,1,1,2,10000,15.33,0.16
24614,3,3,2,2,25000,10.65,0.33
24615,1,1,3,2,10000,15.27,0.16
24616,1,2,2,2,10000,12.69,0.16
24617,3,3,3,2,8000,12.99,0.11
24618,3,3,4,2,4200,5.42,0.06
24619,1,6,2,2,10000,11.99,0.16
24620,1,5,3,2,10000,11.66,0.16
24621,1,6,2,2,10000,10.65,0.16
24622,3,3,2,2,13800,0.0,0.18
24623,3,3,4,2,8000,5.42,0.11
24624,3,4,4,2,3000,8.49,0.04
24625,1,3,4,2,10000,8.94,0.16
24626,3,1,4,2,9000,0.0,0.12
24627,3,1,2,2,5000,11.49,0.07
24628,1,1,3,2,10000,13.48,0.15
24629,3,6,2,2,10000,10.99,0.13
24630,3,4,3,2,16000,13.49,0.21
24631,1,3,4,2,10000,7.66,0.15
24632,3,1,2,2,5000,0.0,0.07
24633,1,1,3,1,10000,13.49,0.17
24634,1,2,3,2,10000,14.27,0.15
24635,2,2,1,2,5000,15.62,0.07
24636,1,3,2,2,10000,11.99,0.15
24637,2,1,1,2,16000,16.89,0.21
24638,3,1,2,2,8000,11.99,0.11
24639,3,5,3,2,2500,12.99,0.03
24640,1,1,3,2,10000,12.73,0.15
24641,3,3,4,1,4000,5.42,0.06
24642,1,4,1,2,10000,14.96,0.15
24643,1,1,4,2,10000,7.88,0.15
24644,1,4,4,2,10000,7.9,0.15
24645,3,2,4,2,10000,7.29,0.13
24646,1,4,4,2,10000,7.9,0.15
24647,1,4,4,2,10000,7.9,0.15
24648,1,3,2,2,10000,11.71,0.15
24649,1,4,2,2,10000,10.95,0.15
24650,3,6,4,2,9000,5.79,0.12
24651,3,2,4,2,12000,7.29,0.16
24652,3,2,2,2,16950,10.37,0.23
24653,3,5,4,2,10000,0.0,0.13
24654,1,6,4,2,10000,0.0,0.15
24655,1,3,2,2,10000,10.65,0.15
24656,3,3,1,1,20000,14.91,0.29
24657,1,1,3,2,10000,14.27,0.15
24658,1,4,1,1,10000,17.27,0.16
24659,1,3,2,2,10000,10.65,0.15
24660,3,5,3,2,20000,13.06,0.27
24661,3,4,4,2,8000,5.42,0.11
24662,1,1,2,2,10000,10.75,0.15
24663,1,6,2,2,10000,0.0,0.15
24664,3,3,2,2,10000,11.11,0.13
24665,1,1,2,2,10000,0.0,0.15
24666,1,4,2,2,10000,12.53,0.15
24667,1,4,4,2,10000,7.88,0.15
24668,3,3,4,2,10000,5.42,0.13
24669,1,1,2,2,10000,12.18,0.14
24670,3,5,3,2,15000,12.98,0.2
24671,3,1,4,2,12000,5.42,0.16
24672,1,3,2,2,10000,10.65,0.14
24673,3,2,4,2,6125,0.0,0.08
24674,3,2,4,1,15000,6.54,0.22
24675,1,1,3,2,10000,0.0,0.14
24676,2,5,4,2,17000,6.54,0.23
24677,1,5,4,2,10000,0.0,0.14
24678,1,5,3,2,10000,13.98,0.14
24679,3,3,4,2,10000,5.79,0.13
24680,3,2,3,2,5000,12.61,0.07
24681,1,4,5,2,10000,16.45,0.14
24682,1,3,3,2,10000,13.48,0.14
24683,3,5,4,2,16000,6.17,0.21
24684,1,2,2,2,10000,10.99,0.14
24685,1,2,4,2,10000,6.62,0.14
24686,2,2,4,2,10000,7.88,0.13
24687,3,1,4,2,8000,7.14,0.11
24688,3,4,2,2,10000,10.38,0.13
24689,3,1,2,2,4000,10.75,0.05
24690,1,3,3,2,10000,12.53,0.14
24691,3,3,4,2,10000,7.88,0.13
24692,3,3,4,2,15000,7.88,0.2
24693,3,3,5,1,3000,17.19,0.04
24694,1,3,3,2,10000,13.57,0.14
24695,2,5,4,2,12000,7.51,0.16
24696,3,3,3,2,12000,0.0,0.16
24697,3,2,2,2,12000,10.38,0.16
24698,3,5,3,2,21000,14.35,0.28
24699,1,2,1,1,10000,14.83,0.15
24700,1,6,2,2,10000,9.99,0.14
24701,1,5,4,2,10000,7.51,0.14
24702,3,5,4,2,10500,0.0,0.14
24703,3,4,2,2,4000,11.49,0.05
24704,3,6,4,2,6000,7.51,0.08
24705,1,6,1,1,10000,15.7,0.15
24706,2,5,3,2,25000,13.85,0.33
24707,3,5,2,2,4200,10.99,0.06
24708,3,6,6,1,25000,19.41,0.36
24709,1,1,2,2,10000,11.11,0.14
24710,1,6,4,2,10000,8.59,0.14
24711,3,4,5,2,20000,16.45,0.27
24712,3,6,2,2,9600,10.62,0.13
24713,1,5,2,2,10000,11.71,0.14
24714,1,5,4,2,10000,0.0,0.14
24715,1,5,1,2,10000,16.89,0.13
24716,3,1,2,2,20150,11.36,0.27
24717,1,5,4,2,10000,0.0,0.13
24718,1,4,4,2,10000,7.9,0.13
24719,2,3,2,2,25000,10.99,0.33
24720,3,5,5,2,8500,17.19,0.11
24721,3,6,3,2,14400,13.92,0.19
24722,3,1,3,2,22000,13.92,0.29
24723,1,5,4,2,10000,7.29,0.13
24724,3,2,1,2,2000,15.65,0.03
24725,1,5,4,2,10000,7.29,0.13
24726,1,2,2,2,10000,9.63,0.13
24727,1,1,2,2,10000,10.0,0.13
24728,3,5,1,2,23200,0.0,0.31
24729,3,3,7,1,12000,20.17,0.17
24730,3,1,3,2,15000,13.57,0.2
24731,3,4,2,2,15600,11.83,0.21
24732,3,4,2,2,15000,11.48,0.2
24733,3,3,2,2,20000,12.18,0.27
24734,3,5,2,2,6000,11.48,0.08
24735,3,1,3,2,18000,13.57,0.24
24736,1,3,3,2,10000,13.47,0.13
24737,3,3,4,2,9800,0.0,0.13
24738,3,6,2,2,10000,11.48,0.13
24739,1,1,2,2,10000,9.2,0.13
24740,1,3,1,1,10000,16.49,0.14
24741,3,4,6,2,8000,18.21,0.11
24742,3,6,3,2,8400,0.0,0.11
24743,3,3,4,2,12000,9.63,0.16
24744,3,2,2,2,10000,11.89,0.13
24745,1,2,3,2,10000,11.41,0.13
24746,1,3,4,2,10000,7.51,0.13
24747,3,4,1,2,4000,14.11,0.05
24748,3,4,2,2,10000,12.21,0.13
24749,1,3,4,2,10000,7.66,0.13
24750,1,2,1,2,10000,17.27,0.13
24751,3,5,3,1,8500,0.0,0.12
24752,1,6,2,2,10000,9.91,0.13
24753,4,4,1,2,7200,15.05,0.1
24754,3,2,1,2,20000,14.74,0.27
24755,1,1,4,2,10000,0.0,0.13
24756,2,5,3,2,6000,13.47,0.08
24757,3,2,4,2,4200,9.32,0.06
24758,3,4,2,2,8000,10.95,0.11
24759,3,5,2,2,15000,12.21,0.2
24760,3,6,4,2,6500,9.38,0.09
24761,1,4,4,2,10000,7.66,0.13
24762,3,5,2,2,3900,10.51,0.05
24763,3,3,5,1,7500,15.07,0.11
24764,3,4,3,2,15250,11.34,0.2
24765,2,1,4,2,6000,7.68,0.08
24766,3,1,2,2,3000,9.45,0.04
24767,3,6,2,1,14000,10.14,0.2
24768,1,5,4,2,10000,8.59,0.13
24769,3,2,5,2,21000,15.2,0.28
24770,2,5,4,2,7500,8.38,0.1
24771,3,5,1,1,25000,12.8,0.36
24772,1,1,1,2,10000,15.2,0.12
24773,3,1,2,2,5000,8.7,0.07
24774,1,2,4,2,10000,7.51,0.12
24775,1,4,4,2,10000,6.91,0.12
24776,3,3,2,2,18050,10.0,0.24
24777,3,2,2,2,15000,11.58,0.2
24778,3,3,4,2,6000,7.74,0.08
24779,3,2,4,2,9000,7.9,0.12
24780,3,2,1,2,3500,14.91,0.05
24781,3,5,2,2,22000,9.88,0.29
24782,1,2,2,2,10000,11.99,0.12
24783,3,1,3,2,25000,13.61,0.33
24784,1,6,2,2,10000,11.86,0.12
24785,1,3,1,1,10000,15.33,0.13
24786,3,3,4,2,10000,8.94,0.13
24787,3,5,3,2,10000,13.48,0.13
24788,3,2,2,2,22000,10.25,0.29
24789,1,4,3,1,10000,13.85,0.13
24790,3,3,1,1,9600,13.67,0.14
24791,3,6,4,2,4000,9.32,0.05
24792,1,5,3,1,10000,13.06,0.13
24793,3,3,1,1,17000,16.89,0.24
24794,2,4,2,2,8000,10.74,0.11
24795,1,6,2,2,10000,9.88,0.12
24796,1,2,4,2,10000,8.0,0.12
24797,1,1,2,2,10000,10.51,0.12
24798,2,3,1,2,28000,16.77,0.37
24799,1,1,2,2,10000,0.0,0.12
24800,1,5,4,2,10000,6.62,0.12
24801,3,2,2,2,6400,10.65,0.08
24802,3,6,4,1,9000,5.42,0.13
24803,1,5,3,2,10000,12.87,0.12
24804,1,6,3,2,10000,13.16,0.12
24805,3,6,4,2,12000,0.0,0.16
24806,3,1,4,2,10000,5.42,0.13
24807,3,5,4,2,6250,7.88,0.08
24808,1,3,2,2,10000,9.99,0.12
24809,3,6,2,2,10000,10.99,0.13
24810,1,5,4,2,10000,7.51,0.11
24811,1,4,4,2,10000,7.51,0.11
24812,1,4,2,2,10000,10.99,0.11
24813,1,2,2,2,10000,10.0,0.11
24814,3,6,2,1,17000,11.14,0.24
24815,1,2,3,1,10000,14.27,0.13
24816,1,4,3,2,10000,14.27,0.11
24817,3,5,2,2,12000,11.14,0.16
24818,3,3,4,2,4800,6.99,0.06
24819,3,5,4,2,3200,8.49,0.04
24820,3,2,4,2,20000,6.91,0.26
24821,3,3,4,2,10400,7.66,0.14
24822,1,5,4,2,10000,7.49,0.11
24823,1,1,1,2,10000,15.62,0.11
24824,3,3,4,2,12000,6.54,0.16
24825,1,6,4,2,10000,7.66,0.11
24826,3,3,2,2,10000,12.42,0.13
24827,3,2,4,2,13475,8.94,0.18
24828,1,6,2,2,10000,11.12,0.11
24829,3,5,3,2,17600,13.16,0.23
24830,1,2,5,2,10000,14.18,0.11
24831,3,6,2,2,17000,12.42,0.22
24832,3,3,2,1,3025,10.99,0.04
24833,3,2,2,2,5000,11.49,0.07
24834,2,4,2,2,2400,9.62,0.03
24835,3,2,7,1,20000,21.21,0.28
24836,3,2,2,2,1800,12.18,0.02
24837,3,4,3,2,10000,14.65,0.13
24838,3,2,1,2,10000,16.77,0.13
24839,1,6,2,1,10000,12.21,0.12
24840,3,5,2,2,6000,12.69,0.08
24841,3,2,4,2,4900,6.03,0.06
24842,3,6,2,2,2600,11.71,0.03
24843,1,5,2,2,10000,11.14,0.11
24844,3,1,4,2,12000,7.29,0.16
24845,3,4,2,2,18500,11.11,0.24
24846,1,3,2,2,10000,9.99,0.11
24847,3,6,4,2,8000,7.14,0.1
24848,3,3,5,1,25000,16.82,0.35
24849,1,1,2,2,10000,10.38,0.11
24850,3,1,4,2,5000,7.14,0.06
24851,3,6,4,2,1500,6.39,0.02
24852,3,1,2,2,25000,12.18,0.32
24853,2,4,5,1,5000,17.39,0.07
24854,1,5,4,2,10150,0.0,0.1
24855,3,1,2,2,15000,12.21,0.19
24856,1,4,3,1,10175,12.99,0.07
24857,3,5,4,2,5900,5.99,0.08
24858,1,2,2,2,10200,10.2,0.23
24859,3,1,4,2,23700,6.17,0.31
24860,1,3,2,2,10200,10.38,0.21
24861,1,3,1,1,10200,16.89,0.16
24862,3,5,3,2,21600,13.85,0.28
24863,1,1,4,2,10200,8.9,0.11
24864,3,2,3,2,7500,11.03,0.1
24865,3,5,4,2,3000,7.74,0.04
24866,2,2,4,2,1000,7.37,0.01
24867,1,3,4,1,11000,8.59,0.52
24868,3,1,3,1,10000,14.27,0.14
24869,2,2,4,2,8000,8.49,0.1
24870,3,1,2,2,13000,0.0,0.17
24871,3,6,4,2,9000,7.88,0.12
24872,1,6,2,1,11000,9.91,0.37
24873,3,1,5,2,15000,16.63,0.19
24874,3,1,7,1,25000,20.03,0.35
24875,1,2,4,1,11000,6.99,0.34
24876,3,6,2,2,16250,10.99,0.21
24877,3,1,4,2,18000,6.62,0.23
24878,3,3,3,2,3200,13.49,0.04
24879,1,3,4,1,11000,8.59,0.31
24880,3,3,3,2,20000,15.96,0.26
24881,3,5,4,2,19700,7.9,0.25
24882,3,5,2,2,10000,9.91,0.13
24883,1,6,2,2,11050,12.69,0.09
24884,3,2,3,1,9000,15.96,0.13
24885,3,4,3,2,26000,15.96,0.33
24886,3,3,2,2,12000,10.99,0.15
